Timestep,C7,CLAV,LACR,LASI,LCAL,LFAradius,LFAsuperior,LFAulna,LLEL,LMEL,LMT5,LPSH,LPSI,LTB1,LTB2,LTB3,LTH1,LTH2,LTH3,LTOE,LUA1,LUA2,LUA3,RACR,RASI,RCAL,RFAradius,RFAsuperior,RFAulna,RLEL,RLMAL,RMEL,RMMAL,RMT5,RPSI,RTB1,RTB2,RTB3,RTH1,RTH2,RTH3,RTOE,RUA1,RUA2,RUA3
202,0.0328884,0.0242894,0.0150878,0.0194441,0.01012,0.0068413,0.0063465,0.00509741,0.00984333,0.00965388,0.034829,0.00517152,0.0165744,0.00534678,0.0154913,0.00964708,0.0114467,0.00783478,0.0117164,0.0242215,0.00789552,0.00668567,0.00647808,0.0181456,0.00818085,0.0247478,0.0087681,0.00354105,0.00305508,0.0080763,0.0133108,0.00934374,0.028814,0.0258814,0.00511899,0.0206184,0.0087038,0.0104592,0.0131979,0.024785,0.0229559,0.0301465,0.00262553,0.00507771,0.00117476
203,0.0331487,0.0240382,0.0150691,0.019401,0.0102006,0.00674205,0.00636479,0.0053279,0.00978,0.00950887,0.0317097,0.00489493,0.0164517,0.00600596,0.0174919,0.00898509,0.0128545,0.0088885,0.0111968,0.0211663,0.00871078,0.00701021,0.00715206,0.0183123,0.00808918,0.0187924,0.00850872,0.00332682,0.00312372,0.0078767,0.00927955,0.00832418,0.0237257,0.0156977,0.00479167,0.0165388,0.00563062,0.00858976,0.0122084,0.019803,0.0181912,0.0181971,0.00294092,0.00477318,0.00131347
204,0.0334112,0.0238179,0.0149844,0.0193567,0.0120979,0.00683219,0.00653356,0.0056253,0.00979183,0.00950311,0.0270728,0.00478156,0.0159959,0.00659171,0.0186439,0.00732919,0.0146307,0.0117475,0.0109281,0.0167942,0.00965648,0.00751942,0.00789073,0.0185187,0.00807546,0.0132353,0.00827919,0.00308613,0.00335506,0.00777221,0.00865725,0.00758346,0.0198308,0.00879649,0.00491046,0.0121469,0.00405055,0.0069816,0.00996905,0.0138599,0.0125024,0.009478,0.00343673,0.00438774,0.00141083
205,0.0336179,0.0235561,0.0148171,0.0192444,0.0162322,0.00715464,0.00688751,0.00592595,0.00996377,0.00963045,0.0215101,0.00484613,0.0153433,0.00660952,0.0188666,0.00604334,0.0169373,0.0161308,0.0110167,0.0120281,0.0107571,0.00833136,0.00871469,0.0187542,0.00819458,0.00842646,0.00811347,0.00284595,0.00365809,0.00773834,0.0119762,0.00739696,0.0174037,0.0147579,0.00537529,0.00926384,0.00608899,0.0055623,0.00651303,0.00787014,0.00827058,0.0140549,0.00397158,0.00399464,0.00145035
206,0.0337022,0.0231946,0.0145783,0.0191035,0.0223962,0.00767305,0.00739244,0.00617128,0.0103516,0.00991443,0.0160981,0.00516918,0.0146229,0.00592975,0.0184749,0.00759067,0.0194376,0.020806,0.0113187,0.00993687,0.0119522,0.00936512,0.00961373,0.0190032,0.00836211,0.00522751,0.00806779,0.00267282,0.0038958,0.00777593,0.0164585,0.00750198,0.0162549,0.0244677,0.00596339,0.010018,0.0094366,0.00430784,0.00237666,0.00355243,0.0109648,0.0232969,0.00438287,0.00363546,0.00148868
207,0.0336381,0.0227417,0.0143099,0.0190104,0.0297168,0.00827721,0.00796997,0.00632005,0.0109635,0.010447,0.0131123,0.00578397,0.013907,0.00479861,0.0177891,0.0112672,0.0213906,0.0247458,0.0116985,0.0130729,0.0131681,0.0104619,0.010588,0.0192262,0.00852583,0.00633519,0.00819846,0.00262238,0.00405646,0.00787322,0.0206874,0.00729763,0.0164766,0.0324971,0.00645104,0.0130117,0.0126149,0.00357364,0.00218157,0.00624869,0.0173943,0.0309829,0.00458541,0.00329956,0.00155441
208,0.0334387,0.0222617,0.0140701,0.0189721,0.0369104,0.00886652,0.00855807,0.00638428,0.0117595,0.0112597,0.0154255,0.00660607,0.0132381,0.00424587,0.0168543,0.0150623,0.0222184,0.0276299,0.0122333,0.0192121,0.0143585,0.0115219,0.0116207,0.0193668,0.00874739,0.010799,0.00852458,0.00271201,0.00419926,0.00797561,0.0242575,0.00654513,0.0183135,0.0381432,0.0066692,0.0161545,0.0152989,0.00375864,0.00653875,0.0116768,0.0234562,0.0362539,0.00464321,0.0029203,0.00159333
209,0.0331037,0.0217797,0.0139277,0.0188635,0.0428024,0.00937828,0.00909701,0.00640111,0.0126261,0.0122213,0.0218148,0.00747949,0.012645,0.00575933,0.0155506,0.018058,0.0218785,0.0297314,0.0133408,0.0266604,0.0154498,0.012498,0.012629,0.0194528,0.0091208,0.016233,0.00901965,0.0029552,0.00433259,0.00806559,0.0271938,0.00580907,0.0211722,0.042004,0.00662418,0.0188354,0.01741,0.00457573,0.0107729,0.017007,0.028094,0.0394235,0.00469887,0.00243899,0.00152513
210,0.0326674,0.0213229,0.0139607,0.018573,0.0467884,0.00984373,0.00957162,0.00643597,0.013487,0.0132073,0.0295834,0.00826461,0.0122031,0.00878121,0.0137486,0.0200149,0.0207426,0.0315426,0.015496,0.0348103,0.0164055,0.0134217,0.0135607,0.0194967,0.00963008,0.0216396,0.00960365,0.00332533,0.00444118,0.00811675,0.0296816,0.00572835,0.0240192,0.0449312,0.00651837,0.0208659,0.0187428,0.00553999,0.0147609,0.0212362,0.0310869,0.0413687,0.00483248,0.00181183,0.00126059
211,0.0321979,0.0209106,0.014231,0.0181213,0.0488403,0.010279,0.00998888,0.00652597,0.0143187,0.0141764,0.0373024,0.00887978,0.0119528,0.0125106,0.0113584,0.020998,0.0193567,0.0334732,0.0188361,0.0430466,0.0172037,0.0143198,0.0144104,0.0194997,0.0101907,0.0261232,0.0102063,0.0037623,0.00458755,0.00811171,0.031807,0.00626591,0.0264138,0.047435,0.00656247,0.0218394,0.0190278,0.00664194,0.0181958,0.0234557,0.0323536,0.0431429,0.00499606,0.00103712,0.000823214
212,0.0317641,0.020565,0.0147138,0.0176595,0.049289,0.01064,0.0103665,0.00671771,0.0151285,0.0151282,0.044206,0.00927471,0.011839,0.0168799,0.00839414,0.0211529,0.0182801,0.0357741,0.0231932,0.0506861,0.0178077,0.015163,0.0151699,0.0194407,0.010905,0.0288092,0.0108528,0.00423969,0.00489547,0.00808868,0.0333911,0.0072329,0.0284372,0.0496643,0.00675506,0.0211473,0.0181463,0.0081377,0.0203693,0.0232042,0.0317488,0.0456122,0.00507631,0.000507809,0.000777655
213,0.031381,0.0202941,0.0153641,0.0173328,0.0486058,0.0109353,0.0107795,0.00717407,0.0159615,0.016111,0.0499358,0.00945233,0.0118184,0.0220119,0.00551527,0.0207058,0.0179231,0.0385451,0.0283316,0.0573003,0.0181962,0.0159287,0.0158318,0.0192953,0.0119897,0.0292127,0.0115879,0.00475314,0.00542585,0.00810195,0.0340946,0.00850705,0.0301166,0.0515609,0.00699151,0.0183907,0.0161847,0.0100951,0.0205749,0.0205731,0.0291248,0.0491427,0.00505497,0.00153109,0.00171084
