Timestep,C7,CLAV,LACR,LASI,LCAL,LFAradius,LFAsuperior,LFAulna,LLEL,LMEL,LMT5,LPSH,LPSI,LTB1,LTB2,LTB3,LTH1,LTH2,LTH3,LTOE,LUA1,LUA2,LUA3,RACR,RASI,RCAL,RFAradius,RFAsuperior,RFAulna,RLEL,RLMAL,RMEL,RMMAL,RMT5,RPSI,RTB1,RTB2,RTB3,RTH1,RTH2,RTH3,RTOE,RUA1,RUA2,RUA3
202,0.0243642,0.0208031,0.0096718,0.0131884,0.00493632,0.00533568,0.00348152,0.0054709,0.00610809,0.00707358,0.0168738,0.0176609,0.00597059,0.00587699,0.0134042,0.00775391,0.00318576,0.00785052,0.0102097,0.005743,0.012856,0.00596504,0.00407498,0.0238809,0.0055016,0.0105647,0.0116097,0.00667722,0.00674007,0.00639823,0.005441,0.0138698,0.0198983,0.0232868,0.00974774,0.0298919,0.0260528,0.00865721,0.0192698,0.0297642,0.0345963,0.032623,0.00413091,0.00452361,0.00229661
203,0.0248648,0.0206727,0.00989895,0.0132773,0.00503258,0.00424846,0.00386331,0.00617028,0.00593792,0.00874967,0.0171681,0.0179707,0.00576818,0.00540073,0.0134114,0.00691792,0.00307975,0.00659856,0.00942342,0.00496627,0.0141035,0.00725189,0.00359106,0.0245224,0.00529791,0.0104125,0.0114717,0.00689084,0.00624911,0.00589262,0.00541517,0.0145114,0.0200053,0.0229182,0.00936272,0.0289343,0.0250521,0.008602,0.0188853,0.030039,0.0334216,0.0320109,0.00451145,0.00423778,0.00249468
204,0.0254532,0.0205607,0.0104532,0.0134112,0.00498968,0.00333394,0.00439537,0.00638825,0.00611043,0.010433,0.0174944,0.0177776,0.00573756,0.00538739,0.0136778,0.00631227,0.00336076,0.00549274,0.00888187,0.00411815,0.014406,0.00862508,0.004164,0.0250319,0.00525877,0.00986442,0.0113937,0.00695916,0.00587536,0.0054963,0.00537612,0.0148692,0.0194472,0.0218405,0.00898392,0.0272015,0.0234555,0.00846441,0.0184551,0.0295015,0.0313277,0.0303489,0.00462652,0.00373418,0.00281343
205,0.0260827,0.0204916,0.0114706,0.0135954,0.0047678,0.00259605,0.00491043,0.00629626,0.00657191,0.0118779,0.0178129,0.0170808,0.00573986,0.00591538,0.0141932,0.00582226,0.00394907,0.00459834,0.00860927,0.00313465,0.0139563,0.00964339,0.00521689,0.0252576,0.0053307,0.00882632,0.0110912,0.00691956,0.0057188,0.00526045,0.00535786,0.0148001,0.0183462,0.0200136,0.00885862,0.024848,0.0211618,0.00829596,0.017503,0.0279096,0.0282301,0.0274411,0.00446119,0.00305791,0.00334849
206,0.0266871,0.0204774,0.0128604,0.0137758,0.00461441,0.00221064,0.00545463,0.00616837,0.00722528,0.0129641,0.0181211,0.0160844,0.00556369,0.0070713,0.014979,0.00552307,0.00478124,0.00414023,0.00873002,0.002183,0.0132415,0.0101252,0.00618929,0.0251809,0.00550932,0.00720639,0.0104363,0.00681436,0.00573184,0.00512565,0.00558019,0.0143478,0.0170618,0.0171742,0.00916768,0.0217577,0.0181242,0.00809774,0.0157009,0.025345,0.0241883,0.0234164,0.0040589,0.00220536,0.00396273
207,0.0272225,0.0205558,0.0143561,0.0138667,0.00468636,0.00228068,0.0060947,0.00617692,0.00800847,0.0137926,0.0183717,0.0150511,0.00515436,0.00883316,0.0159629,0.00558305,0.00581071,0.00446419,0.00951408,0.00232494,0.0128169,0.0101692,0.00696046,0.024853,0.00586485,0.00500835,0.0097388,0.00663996,0.00585094,0.0049775,0.00644959,0.0137068,0.0159929,0.0129957,0.00985785,0.0177043,0.0144967,0.00788745,0.0132213,0.0219895,0.0194081,0.0186327,0.00354419,0.00122573,0.00452445
208,0.0276508,0.0207394,0.0157445,0.0138103,0.00482069,0.00260075,0.00687078,0.00639053,0.00892229,0.0145612,0.0185536,0.0140968,0.00461786,0.0110603,0.0170119,0.00607316,0.00702894,0.00555789,0.0110274,0.00401975,0.0129349,0.010089,0.00769993,0.0243852,0.0065078,0.00262622,0.00928188,0.00639137,0.00602304,0.00473602,0.00812166,0.0130796,0.0153634,0.00760466,0.0107729,0.0128016,0.0106863,0.00761984,0.0105083,0.0178093,0.0141323,0.0134455,0.0032637,0.00110231,0.005031
209,0.0279721,0.0210508,0.0169517,0.0135818,0.00493377,0.00296761,0.00777318,0.00678972,0.00997716,0.0153799,0.0186303,0.0132287,0.00408431,0.0134923,0.0180084,0.00694362,0.00844143,0.00707377,0.0129417,0.00630932,0.0134924,0.0102474,0.00862549,0.0238969,0.00748664,0.00252503,0.0090033,0.00612597,0.00617833,0.00440103,0.0103469,0.0125561,0.0152731,0.00279469,0.0117709,0.00801936,0.00742557,0.00722777,0.0078097,0.0126247,0.0085247,0.00825838,0.00366926,0.00253617,0.00560805
210,0.02822,0.0214982,0.018012,0.0131616,0.00513631,0.00329411,0.00875615,0.00731318,0.0111338,0.0162151,0.0185676,0.0124455,0.0036616,0.0158319,0.0189543,0.00815209,0.00999965,0.00868644,0.0148179,0.00874906,0.0142848,0.0108242,0.00977549,0.0235217,0.0086827,0.00488227,0.00879216,0.00596393,0.00622539,0.0040872,0.0126755,0.0121477,0.0156805,0.0060541,0.0128128,0.00631847,0.00609671,0.00666233,0.00515667,0.00667054,0.00296805,0.00451367,0.0047625,0.0043387,0.00639378
211,0.0284265,0.0220434,0.0189794,0.0125416,0.00555718,0.00354194,0.00976605,0.0078893,0.0123115,0.0169824,0.0183408,0.0117982,0.00340823,0.0178466,0.0199416,0.00959962,0.0115594,0.0101342,0.0164056,0.0111311,0.0151941,0.0117417,0.0110248,0.0233912,0.00988484,0.00697039,0.00852337,0.00600955,0.00610883,0.00396403,0.0147121,0.0118861,0.0163766,0.011386,0.0139573,0.00956655,0.00786182,0.00594896,0.00273039,0.00371042,0.00449309,0.00630278,0.00614816,0.00616395,0.00740777
212,0.0286128,0.0226053,0.0198619,0.0117634,0.00621301,0.00371578,0.0107458,0.00843814,0.0134316,0.0176529,0.0179414,0.011361,0.00328846,0.0194641,0.0210397,0.0110745,0.012914,0.0112024,0.0176677,0.0133109,0.0161476,0.012803,0.0122419,0.0235809,0.0109728,0.00823873,0.00811193,0.00625682,0.0058493,0.00412068,0.0162967,0.0118301,0.0171317,0.016285,0.0152044,0.0145128,0.0116147,0.00529845,0.00194021,0.00927466,0.0106411,0.0106057,0.0074706,0.00783747,0.00852581
213,0.0288095,0.0230964,0.0205963,0.0109273,0.00707282,0.00385693,0.0116274,0.0088733,0.0144465,0.0182441,0.0174154,0.0111649,0.00326152,0.0207612,0.022172,0.0123616,0.0138608,0.0117739,0.0186227,0.0152476,0.0170492,0.013829,0.0133692,0.0240634,0.0119274,0.00887597,0.0076371,0.00659229,0.0055108,0.00446708,0.017495,0.0119565,0.0178737,0.0205632,0.016363,0.0198032,0.0160686,0.00514782,0.00436353,0.0157766,0.016739,0.0143418,0.0084948,0.00922049,0.00953654
214,0.0290714,0.0234485,0.0210967,0.0101389,0.00819835,0.00399001,0.0123374,0.00911726,0.0153227,0.0187413,0.0168871,0.0111746,0.00333685,0.0218444,0.0231066,0.0134025,0.0142753,0.0118684,0.0192286,0.0170902,0.0177863,0.0146911,0.0143788,0.0247371,0.0127132,0.00952276,0.00725958,0.00685606,0.00514664,0.0047909,0.0184613,0.0121006,0.0186594,0.0238072,0.0171516,0.0251161,0.0203207,0.00575539,0.00779161,0.0217805,0.022289,0.0167154,0.00908001,0.0101527,0.0102005
215,0.0294646,0.0236165,0.0212912,0.00948796,0.00970938,0.00412547,0.012816,0.0091256,0.0160113,0.0190896,0.0166201,0.0113703,0.00348616,0.0227414,0.0236136,0.0143392,0.0141776,0.0116222,0.0194273,0.0190842,0.0182874,0.015314,0.0152203,0.0255239,0.0132241,0.010928,0.00711637,0.00690395,0.00483296,0.00489056,0.0194255,0.0120536,0.0194931,0.0254031,0.0174509,0.0301082,0.0236708,0.00672686,0.0113135,0.0270301,0.0269844,0.0175119,0.00916844,0.0104441,0.0103094
216,0.0300362,0.0235605,0.021078,0.00911463,0.0115916,0.00429666,0.0130291,0.00889901,0.0164491,0.0192552,0.0169692,0.0118567,0.00360686,0.0233533,0.0236033,0.015347,0.0137313,0.0112057,0.0192244,0.0213535,0.0185458,0.0156708,0.0158261,0.0264376,0.0133415,0.0135066,0.00729014,0.00665946,0.00475461,0.00469288,0.0207391,0.0117157,0.0202356,0.0251909,0.0173598,0.034311,0.025809,0.00740968,0.0143629,0.0313542,0.0305804,0.0169883,0.00877947,0.00992674,0.0097167
217,0.030804,0.023235,0.020307,0.00924206,0.0136821,0.00456559,0.0129703,0.00849111,0.0165844,0.0192581,0.0181567,0.0128825,0.00360668,0.0234941,0.0231029,0.0164531,0.0131563,0.0107343,0.018649,0.0237988,0.018597,0.0157763,0.0161503,0.0275627,0.0130108,0.0171454,0.0078279,0.00619226,0.00524285,0.00447072,0.0227429,0.0111674,0.0207663,0.0240092,0.0169824,0.0372786,0.0267742,0.0073329,0.0166538,0.03465,0.0328544,0.0159659,0.00800748,0.00851567,0.00834196
218,0.0317737,0.0226067,0.0188876,0.0100722,0.015825,0.00501401,0.0126535,0.008022,0.0163924,0.0191313,0.0201002,0.0147191,0.00350113,0.0230272,0.0221191,0.0175616,0.0126477,0.0103381,0.0176944,0.0262274,0.0184997,0.0156889,0.016189,0.0290037,0.0122411,0.0216525,0.00879078,0.00589531,0.00666091,0.0051617,0.0255771,0.0106807,0.0212757,0.0231658,0.0163147,0.0387916,0.0266781,0.00622083,0.0181626,0.0370235,0.0337463,0.0155189,0.00703531,0.00623602,0.00618775
