Timestep,C7,CLAV,LACR,LASI,LCAL,LFAradius,LFAsuperior,LFAulna,LLEL,LMEL,LMT5,LPSI,LTB1,LTB2,LTB3,LTH1,LTH2,LTH3,LTOE,LUA1,LUA2,LUA3,RACR,RASI,RCAL,RFAradius,RFAsuperior,RFAulna,RLEL,RMEL,RMT5,RPSI,RTB1,RTB2,RTB3,RTH1,RTH3,RTOE,RUA1,RUA2,RUA3
222,0.00827186,0.0372822,0.0222961,0.0133269,0.013954,0.00226742,0.00638665,0.00576536,0.00498936,0.0137145,0.0372037,0.018344,0.0071095,0.00841966,0.0075629,0.0126525,0.0187576,0.0097787,0.00453863,0.00741092,0.0074368,0.00749086,0.0342687,0.007911,0.00592754,0.00237128,0.00421579,0.00412992,0.0131493,0.00758579,0.0242307,0.0206794,0.0137776,0.0109112,0.0105496,0.0156535,0.022244,0.0181554,0.0129767,0.0106423,0.0157895
223,0.00847248,0.0371387,0.0223953,0.0129197,0.0144003,0.00210598,0.00595464,0.00560796,0.0051378,0.0136699,0.036546,0.0188412,0.00746454,0.00784291,0.00728061,0.0126825,0.0186387,0.0102753,0.00534796,0.00736691,0.00682972,0.00723568,0.0337485,0.00766298,0.00621764,0.00255913,0.00415197,0.00383374,0.0132758,0.00729973,0.0246389,0.0200188,0.0136063,0.010211,0.0105744,0.0152347,0.0212421,0.017555,0.0123282,0.010236,0.0144971
224,0.00875093,0.036969,0.0225452,0.0127351,0.0144348,0.00202608,0.00545963,0.005448,0.00540079,0.0135633,0.0357956,0.0191963,0.00745642,0.00725732,0.00658707,0.0122945,0.0174535,0.0102778,0.00692772,0.00736459,0.00625012,0.00688206,0.033189,0.00732345,0.00635048,0.00281713,0.00421815,0.00358229,0.0134264,0.00704144,0.0249605,0.0195449,0.0127917,0.0097289,0.0103708,0.0150669,0.0198431,0.0168226,0.0117699,0.00999797,0.0132971
225,0.00906945,0.0367857,0.0227917,0.0128616,0.0140173,0.00206071,0.00490577,0.00527054,0.00571933,0.0133723,0.0348367,0.0193427,0.00712927,0.00705772,0.00542216,0.0113762,0.0152763,0.00948194,0.00894584,0.0073639,0.00571165,0.00638403,0.0326521,0.00696613,0.00630383,0.00319232,0.00435072,0.00337453,0.0135483,0.00678271,0.025144,0.0192337,0.011692,0.00952408,0.00999217,0.0151124,0.0181779,0.0160092,0.01124,0.0099022,0.0122722
226,0.00933806,0.0366039,0.023146,0.013015,0.0134284,0.0022018,0.00432693,0.00507748,0.00605329,0.0131128,0.0336863,0.0193506,0.00680323,0.00796486,0.00387239,0.0101405,0.0126058,0.00802215,0.0103805,0.00733199,0.00524064,0.00573012,0.032206,0.00641144,0.00608967,0.00360492,0.00449507,0.00318022,0.0135967,0.00656735,0.0252029,0.0187363,0.0109454,0.00956465,0.00951346,0.0152141,0.0164203,0.0151106,0.0106956,0.00989497,0.0114923
227,0.00943623,0.0364267,0.023605,0.0127442,0.0134779,0.00240273,0.00377317,0.00486832,0.00638107,0.0128303,0.0327299,0.0194089,0.00707381,0.0102042,0.00229673,0.0091544,0.0102937,0.00671672,0.0102547,0.0072277,0.00484937,0.00494709,0.0319068,0.00540169,0.00566542,0.00390347,0.00460986,0.00301168,0.0135452,0.00645044,0.0251304,0.0177364,0.010624,0.00963862,0.00890736,0.0152314,0.0146956,0.0140917,0.010099,0.00991215,0.0109708
228,0.00930743,0.036269,0.0241926,0.011903,0.01497,0.0026455,0.00331309,0.00461853,0.00671332,0.0125688,0.0325037,0.0197547,0.00803648,0.0126497,0.00252592,0.00887939,0.00901851,0.00692094,0.00852655,0.00700944,0.00450895,0.00408633,0.0318314,0.00407863,0.00501574,0.00397006,0.00464908,0.0029124,0.0133579,0.00642425,0.0249154,0.0164082,0.0102277,0.00959981,0.0081244,0.0151998,0.0130362,0.0129282,0.00938112,0.00985846,0.0106017
229,0.00901817,0.0361558,0.0249826,0.0109352,0.0177057,0.00297539,0.00309296,0.00427425,0.00712021,0.0123397,0.0329087,0.0205856,0.00890414,0.0137922,0.00516253,0.00936823,0.00946071,0.00903981,0.00658189,0.00667408,0.0041541,0.00324072,0.0320839,0.00299138,0.00425865,0.00382229,0.00454934,0.00287692,0.0129805,0.00641512,0.0246004,0.0154937,0.00937796,0.00957809,0.00736688,0.0154185,0.0113826,0.0116318,0.00844063,0.00961041,0.0101955
230,0.00873647,0.0361343,0.0260692,0.0107711,0.0206986,0.00346009,0.003407,0.00377823,0.00773899,0.0121521,0.0331825,0.0219525,0.00885138,0.0131274,0.00815881,0.0105391,0.0124844,0.0119693,0.00628607,0.00635657,0.0038167,0.00282277,0.0327676,0.00242587,0.00369249,0.00362129,0.00424213,0.0028235,0.0123566,0.00637409,0.0243194,0.0157746,0.00806181,0.00992614,0.00730702,0.0163167,0.00965564,0.0102649,0.00725088,0.00907646,0.00960547
231,0.00854036,0.0362707,0.0275274,0.0121213,0.0231037,0.00411649,0.0044698,0.00314211,0.00870268,0.0120847,0.0328397,0.0236919,0.00770235,0.0118863,0.0103763,0.0121404,0.0171816,0.0143689,0.00717802,0.00647058,0.00393506,0.00376204,0.0338853,0.00239277,0.00364739,0.00352036,0.00371142,0.00268921,0.0115006,0.00640076,0.0242154,0.0173933,0.00661084,0.0109095,0.00832642,0.0180942,0.00790896,0.00895177,0.00607938,0.00836425,0.00891112
232,0.00833499,0.0366243,0.0293287,0.0146191,0.0246405,0.0049009,0.00608751,0.00257062,0.0100238,0.0122797,0.0320549,0.0254189,0.00612359,0.0116187,0.0112412,0.0137352,0.021586,0.0154447,0.00811944,0.00741828,0.00518184,0.00600108,0.0352867,0.00294807,0.00414435,0.00356244,0.0030638,0.00246672,0.010547,0.00666019,0.0243459,0.0196895,0.00558207,0.0124793,0.0097746,0.0204733,0.00661636,0.00790341,0.00550399,0.00782137,0.00840718
233,0.0080295,0.0371772,0.0312899,0.0172281,0.0255087,0.00576308,0.0078304,0.00249941,0.0115322,0.0128561,0.0311268,0.0266723,0.00536792,0.0116057,0.0108529,0.0151531,0.0246062,0.0156797,0.0091783,0.00899716,0.0074797,0.00870812,0.0367216,0.00366773,0.0048825,0.00372506,0.00257568,0.00218083,0.00973539,0.00722206,0.024631,0.0216667,0.00523584,0.0143612,0.0109185,0.0228088,0.00674447,0.00733919,0.00584086,0.00778083,0.00831694
234,0.00768808,0.0378303,0.033118,0.0190812,0.0260844,0.00666004,0.00923097,0.00305211,0.0129358,0.0138157,0.030188,0.0270932,0.00628082,0.0107784,0.00987365,0.0165558,0.0264508,0.0164966,0.0104028,0.0105622,0.0101416,0.011126,0.0379672,0.00432536,0.00557855,0.00401462,0.0026201,0.0018197,0.00928919,0.00800712,0.0249146,0.0225708,0.00527337,0.0162891,0.0116212,0.024403,0.00859667,0.00728797,0.00669173,0.00812687,0.0085228
235,0.00736246,0.0384477,0.0345542,0.0198078,0.0266237,0.00752492,0.00994173,0.00377737,0.0139609,0.0150363,0.029353,0.0265814,0.00860945,0.0104579,0.0092114,0.0180592,0.0278647,0.0185006,0.0115641,0.0115749,0.0124478,0.0126999,0.0389313,0.00508107,0.00606344,0.00448261,0.00319634,0.00135093,0.00921822,0.00883811,0.0250679,0.0222862,0.00532193,0.0181082,0.0121155,0.0247023,0.0113083,0.00750615,0.00762451,0.00844725,0.00875497
236,0.00703307,0.0389375,0.0354814,0.0195017,0.0271476,0.0082267,0.0098455,0.00426962,0.0144471,0.0162601,0.028748,0.0253343,0.0115409,0.0122179,0.0093521,0.0195414,0.0291559,0.0210834,0.0125979,0.0117805,0.0138359,0.0132099,0.0396243,0.00592096,0.00626079,0.00514026,0.00392289,0.000943678,0.00929535,0.00951772,0.0250457,0.0213014,0.00525638,0.019735,0.0125728,0.0234233,0.0141047,0.00769801,0.00852567,0.00857477,0.00888006
237,0.0067553,0.0392832,0.035927,0.0185527,0.0275049,0.00860644,0.00908156,0.00437488,0.0143693,0.017115,0.028366,0.0237953,0.0140862,0.014837,0.0098921,0.0207824,0.0301385,0.0236026,0.0135399,0.0111839,0.0140532,0.0127881,0.0400781,0.00662383,0.00617763,0.00589823,0.00448928,0.00117798,0.00926029,0.00993621,0.0248945,0.0203069,0.00511437,0.0211006,0.0128784,0.0207022,0.0166109,0.00772411,0.00939813,0.00875725,0.00889998
238,0.00670029,0.0395263,0.0360067,0.0174101,0.0275131,0.00857669,0.00793907,0.00419382,0.0137998,0.0172884,0.028107,0.0224655,0.0155723,0.0168221,0.0101768,0.0216538,0.0307292,0.0256555,0.014298,0.00999592,0.0132314,0.0117446,0.0402793,0.007084,0.00587793,0.00656309,0.00476821,0.00177759,0.00900836,0.0101265,0.0247077,0.0197245,0.00499295,0.0221099,0.0127245,0.017261,0.0186704,0.00761818,0.0101794,0.00926069,0.00882835
239,0.00699263,0.0397303,0.0358398,0.0163814,0.0271188,0.00818768,0.00670576,0.00402522,0.0128789,0.01675,0.0279176,0.0216355,0.0159565,0.0177564,0.00990203,0.0221977,0.0312112,0.0269613,0.0147316,0.00853227,0.0117666,0.0103638,0.0401979,0.00734885,0.00546219,0.00691844,0.0047918,0.002136,0.00859155,0.0102336,0.0245749,0.0195224,0.00499042,0.0226583,0.0119733,0.0143341,0.0202115,0.00751429,0.0107156,0.00992164,0.00863853
240,0.00756401,0.0399399,0.0355329,0.0155237,0.0264498,0.00761159,0.00563752,0.00410692,0.0117944,0.0158118,0.0278015,0.021243,0.0156829,0.0176733,0.00907209,0.0225834,0.0320357,0.0274759,0.0147942,0.00705888,0.0101057,0.00884681,0.0398249,0.00745461,0.00504377,0.00683399,0.0046741,0.00207904,0.00813478,0.0103891,0.0245555,0.0193777,0.00515572,0.0226747,0.0109422,0.0129293,0.0211476,0.0075261,0.0108296,0.010297,0.00830385
241,0.00823371,0.0401727,0.0351881,0.0146738,0.0257412,0.00701502,0.00491773,0.00434302,0.0107326,0.0148967,0.0277644,0.0209604,0.0152655,0.0167266,0.00786352,0.0229988,0.0334441,0.0273516,0.0145317,0.00567608,0.00855199,0.00735745,0.0391891,0.00737579,0.00474879,0.00631125,0.00449606,0.00178534,0.00776702,0.0106079,0.0246606,0.0190115,0.00556917,0.0221485,0.0102671,0.0128148,0.0213654,0.00761761,0.0104228,0.0101134,0.00786176
242,0.00889777,0.0404293,0.0348909,0.013622,0.0251736,0.00645341,0.00443149,0.00448899,0.00981465,0.0142408,0.0277773,0.0204651,0.0149401,0.015183,0.00657281,0.0236329,0.035138,0.0267602,0.0140195,0.00439961,0.00722063,0.00603421,0.0383554,0.00713821,0.00474618,0.0054805,0.00426909,0.00167384,0.00758041,0.0108146,0.0248357,0.0184717,0.00648058,0.0211214,0.0102974,0.0130223,0.0208106,0.00759405,0.00952429,0.00941602,0.00740851
243,0.00956913,0.0407034,0.0346814,0.0123159,0.0247283,0.00590451,0.00382623,0.00444069,0.00906756,0.0138381,0.0277765,0.0196996,0.0146137,0.0133427,0.00557971,0.0246178,0.0363285,0.0258125,0.0133048,0.00333013,0.00616406,0.0049215,0.0373931,0.00680474,0.00520382,0.00456229,0.00398712,0.00185082,0.00760464,0.0109294,0.0249623,0.0181035,0.00810123,0.0196485,0.010674,0.0129978,0.0195676,0.00727612,0.00826171,0.00843999,0.00701849
244,0.0102556,0.040969,0.0345148,0.0109672,0.0242064,0.00535685,0.00296353,0.0042227,0.00849492,0.0135783,0.0277053,0.0189098,0.014077,0.0114423,0.00524564,0.0257342,0.0362494,0.0245415,0.0124058,0.00264774,0.00548639,0.00396685,0.0363769,0.00637017,0.00616793,0.00381701,0.0036867,0.00196821,0.00780728,0.0109298,0.024938,0.0182482,0.0101681,0.0178166,0.0107859,0.0126914,0.017861,0.00666196,0.00680828,0.00742057,0.00669652
245,0.0109221,0.0411868,0.0343002,0.00992731,0.0233514,0.00486622,0.00205279,0.00390411,0.00811985,0.0133667,0.0275383,0.0184025,0.0132741,0.009645,0.00541247,0.0263447,0.034685,0.0229544,0.0113262,0.00239956,0.00527411,0.00308632,0.0353546,0.00588173,0.00751113,0.00343091,0.0034009,0.00180476,0.0081278,0.0108082,0.0247415,0.018953,0.0119888,0.0157752,0.0103781,0.0122187,0.0159361,0.00594616,0.00530123,0.00644739,0.00638232
246,0.0114869,0.041304,0.033969,0.00944172,0.0220276,0.00451995,0.00139257,0.00355261,0.00798189,0.0131621,0.0272918,0.0183189,0.0123398,0.00805226,0.00542513,0.0258305,0.0320081,0.0210944,0.0101287,0.00240527,0.00545126,0.00227882,0.0343669,0.00551652,0.0090044,0.00345862,0.00311064,0.00140431,0.00848594,0.0105372,0.0244135,0.0199601,0.0129294,0.0137522,0.00966114,0.0116331,0.0139749,0.00537376,0.00380201,0.00546623,0.00600214
247,0.0118983,0.0412867,0.0335251,0.00943647,0.020308,0.00436841,0.00114158,0.00322885,0.00807321,0.0129629,0.027024,0.0185633,0.0114832,0.0067169,0.0049276,0.0241027,0.0288464,0.0190846,0.00897582,0.00250397,0.00581264,0.0016424,0.0334225,0.00539718,0.0103929,0.00383041,0.00276937,0.00103077,0.00880976,0.0100501,0.0240009,0.0209164,0.0128474,0.0119893,0.00899574,0.0109406,0.0120989,0.00509449,0.0023005,0.00439598,0.00550994
248,0.0121339,0.0411302,0.0329966,0.00958581,0.0184142,0.00437591,0.00124422,0.00298914,0.00832766,0.0127822,0.0268133,0.0188837,0.0108838,0.00574876,0.00419136,0.0216751,0.025748,0.0171003,0.00808175,0.00265942,0.00617298,0.00137267,0.0325312,0.00548615,0.0114745,0.00443346,0.00238695,0.00108027,0.00905827,0.00932016,0.0235396,0.0216498,0.0121341,0.010609,0.00854196,0.0102832,0.0104384,0.00515899,0.00090925,0.00328598,0.0049174
249,0.012205,0.0408612,0.0324075,0.00954995,0.0166272,0.00445471,0.0015371,0.00289975,0.00865985,0.0126104,0.0267591,0.0190211,0.0106324,0.00546043,0.00391495,0.0192823,0.0230417,0.0153085,0.00754392,0.00288973,0.00643901,0.00154331,0.0316978,0.00569933,0.0121457,0.00514695,0.00205976,0.00149051,0.00921192,0.00842567,0.0230723,0.0222146,0.011312,0.00950625,0.00824706,0.00993683,0.00920059,0.00552918,0.00123266,0.00238691,0.00426111
250,0.0121503,0.0405074,0.0317811,0.00918227,0.0151857,0.00453968,0.00194059,0.0030141,0.00902281,0.0123875,0.0269325,0.0188783,0.0107277,0.00623277,0.00452553,0.0173937,0.0208761,0.0138752,0.00723943,0.00320389,0.00659919,0.00194656,0.0309162,0.00598366,0.0124288,0.00585817,0.00190146,0.00194329,0.00926013,0.00752912,0.0226549,0.0227295,0.0106146,0.00847448,0.00798411,0.0101931,0.00861133,0.00604877,0.00268354,0.00208291,0.00357269
251,0.012018,0.0400774,0.0311494,0.00860047,0.0141939,0.00462803,0.00243169,0.00336399,0.00942706,0.012035,0.0273978,0.0185323,0.0111152,0.00800848,0.00577865,0.0160418,0.0192975,0.0129681,0.00694755,0.00358281,0.00669052,0.00242069,0.0301749,0.00631762,0.0124369,0.0064664,0.00189441,0.00233032,0.00920028,0.0067783,0.0223446,0.0232125,0.00997707,0.00744739,0.00760048,0.0112941,0.00874303,0.00646946,0.00406467,0.00235506,0.00288253
252,0.011862,0.0395605,0.0305574,0.00809596,0.0135377,0.00477186,0.0029845,0.00396048,0.00989502,0.0115379,0.0282933,0.0180979,0.0117654,0.0104513,0.00745244,0.0150628,0.0182852,0.0126941,0.00658819,0.0039967,0.00677737,0.00293829,0.0294523,0.00670619,0.0122992,0.00689193,0.00189057,0.00265068,0.00905083,0.00621243,0.0221837,0.0235641,0.00931539,0.00654754,0.00706699,0.0131997,0.00945503,0.00660018,0.00522653,0.00275371,0.00225914
253,0.0117232,0.0389381,0.030031,0.00791073,0.012924,0.00500931,0.00357737,0.00476621,0.0104116,0.0109863,0.0298284,0.017611,0.0126771,0.0133256,0.00961802,0.014374,0.0177268,0.013018,0.00632992,0.00441504,0.00691309,0.00355118,0.0287289,0.00717941,0.0120828,0.00711359,0.00178618,0.00292698,0.00884951,0.00577764,0.0222087,0.0236706,0.00870022,0.00594048,0.00659835,0.0153306,0.0105403,0.00641806,0.00612992,0.00306546,0.00185326
254,0.0116531,0.0381993,0.0295624,0.00800921,0.0120606,0.00533847,0.00421663,0.00568655,0.0109159,0.0105259,0.0320125,0.0170064,0.0137952,0.0164617,0.0121811,0.0140478,0.0174386,0.0137808,0.00669657,0.00483647,0.0071357,0.0043119,0.0279583,0.00777317,0.0117693,0.00717406,0.00156099,0.00316765,0.00864057,0.00538257,0.0224341,0.0234956,0.00828817,0.00567547,0.00641541,0.0168303,0.0118152,0.00603796,0.00680249,0.00331927,0.0018282
255,0.0116811,0.0373457,0.0291046,0.00812571,0.0109112,0.00571086,0.00489323,0.00659663,0.0113286,0.010285,0.034505,0.0162024,0.0149107,0.0194858,0.0146063,0.0141834,0.0172629,0.0147656,0.00827037,0.00526042,0.00745088,0.00521921,0.0270971,0.00848465,0.011344,0.00715586,0.00127111,0.00336256,0.00845545,0.0049903,0.0228608,0.0231179,0.00813383,0.00565044,0.00645865,0.0172021,0.0131185,0.00553963,0.00732762,0.00365337,0.00218044
256,0.0118016,0.0363916,0.0286109,0.00800449,0.00981386,0.0060598,0.0055503,0.00738233,0.0115964,0.0103136,0.0367913,0.0152041,0.0156781,0.0216885,0.0162055,0.0146825,0.0171499,0.0157381,0.0108474,0.00567737,0.00782829,0.00620735,0.0261319,0.00922735,0.0109024,0.00711885,0.00103021,0.00348292,0.00830658,0.00464007,0.0234859,0.0226759,0.00811854,0.00568422,0.00651985,0.0166472,0.0143121,0.00488603,0.0077984,0.00416889,0.002794
257,0.0119913,0.0353836,0.0280863,0.00758529,0.00919056,0.00630741,0.00608938,0.00796571,0.0117024,0.0105651,0.0384422,0.0141366,0.0158017,0.0222837,0.0165738,0.0152449,0.0171624,0.0164789,0.0135063,0.00607591,0.00821392,0.00716008,0.0250873,0.00987064,0.0106371,0.00707368,0.000960763,0.00350352,0.00818275,0.00439834,0.0242692,0.0222539,0.00802975,0.00556822,0.00644431,0.0156732,0.0153116,0.0040439,0.00827801,0.00486026,0.00358796
258,0.0122434,0.0344039,0.0276169,0.00702875,0.00902942,0.00638726,0.00641326,0.0083049,0.0116435,0.0109091,0.0392341,0.0131948,0.0152014,0.0208997,0.0157845,0.015652,0.0173845,0.0167975,0.0153771,0.00643794,0.00854513,0.00800678,0.024013,0.0103193,0.0107343,0.00699469,0.00108292,0.00343059,0.00807286,0.0042997,0.0251237,0.02182,0.00771376,0.00512924,0.00616023,0.0144971,0.0161102,0.00316768,0.00876999,0.00565251,0.00450107
259,0.0125517,0.0335585,0.0273227,0.00660545,0.00886456,0.00626601,0.00645997,0.00837761,0.0114116,0.0112127,0.0391302,0.0125581,0.01399,0.0179628,0.0142747,0.0160031,0.0178198,0.0165839,0.0161206,0.00672057,0.00874617,0.00885608,0.0229793,0.0105804,0.0112484,0.00685316,0.00131898,0.00330727,0.0079638,0.00435675,0.0259135,0.0213233,0.00719772,0.00435858,0.00567108,0.0130818,0.0167118,0.0026658,0.00924061,0.0064535,0.0054697
260,0.0128808,0.0329395,0.0272741,0.00651216,0.0082873,0.00598456,0.00622744,0.00817973,0.0110123,0.0114063,0.0382591,0.0123124,0.012294,0.0146033,0.0125809,0.0166067,0.0183524,0.0158742,0.0159854,0.00686863,0.0087389,0.00988459,0.0220553,0.0107459,0.0120328,0.00664039,0.00160034,0.00317109,0.00784553,0.00458171,0.0264836,0.0208714,0.00679037,0.00369701,0.00512762,0.0115985,0.017037,0.00280871,0.00964643,0.00716092,0.00642555
261,0.0131597,0.0325815,0.0274446,0.00677124,0.00729383,0.00564957,0.00576076,0.0077331,0.0104805,0.0114882,0.0368789,0.0124333,0.010212,0.0120063,0.0111172,0.0175917,0.0188358,0.0149356,0.015524,0.00682919,0.00846243,0.0110707,0.0212905,0.0109203,0.0127852,0.00638006,0.00189054,0.00302138,0.00772454,0.00496961,0.0267355,0.0207872,0.00703084,0.00408937,0.00490572,0.0104897,0.0169599,0.00334432,0.00994495,0.00767865,0.00729501
262,0.0133225,0.0324612,0.0277302,0.00726724,0.00641473,0.00536514,0.00512966,0.0071055,0.00987881,0.0115201,0.0352737,0.012819,0.00811099,0.0106064,0.0101101,0.0186506,0.019314,0.0143571,0.0152175,0.00658832,0.00791766,0.0122549,0.0207079,0.0111698,0.0131924,0.00610701,0.00217561,0.00283123,0.00763657,0.00547289,0.0266443,0.021399,0.00822676,0.00560447,0.0053963,0.00997079,0.0165582,0.00413078,0.0100994,0.00796345,0.00801986
263,0.01334,0.0325279,0.0280129,0.00786164,0.00647559,0.00515816,0.00440943,0.00641325,0.00928908,0.0115921,0.0336925,0.0133497,0.00695667,0.0100498,0.00960501,0.019236,0.0201603,0.0148818,0.0152351,0.00619671,0.00718162,0.0133499,0.0203303,0.0115294,0.0130689,0.00585573,0.00245628,0.00258476,0.00762003,0.00602225,0.026234,0.0227267,0.0101408,0.0074733,0.00659106,0.00969137,0.01627,0.00529156,0.0100909,0.00804124,0.00857151
264,0.0132411,0.0327181,0.0282375,0.00843922,0.007652,0.00498892,0.00366936,0.00577279,0.00879015,0.0117432,0.0323228,0.0139219,0.00757904,0.00998763,0.00953718,0.0190826,0.0218547,0.0167295,0.0154562,0.00576221,0.00639433,0.0143602,0.0201743,0.0120151,0.0124941,0.00566183,0.00270806,0.00230268,0.00770245,0.00654068,0.0255556,0.0243519,0.0123844,0.00932276,0.0082269,0.00924119,0.0166077,0.00690276,0.00991462,0.00798162,0.00892806
265,0.0130957,0.0329806,0.0283862,0.00889965,0.00943983,0.00485283,0.00300619,0.00526283,0.00846327,0.0118984,0.0312573,0.0144237,0.00930328,0.0103725,0.00978526,0.0185981,0.0244847,0.0193025,0.0156642,0.00542459,0.00572513,0.0152729,0.0202288,0.0126096,0.0118747,0.00554146,0.00288915,0.0020094,0.00789226,0.0069825,0.0247075,0.0256163,0.0146692,0.0111211,0.0100542,0.00860399,0.017556,0.0088268,0.00959018,0.00784512,0.009077
266,0.0129743,0.0332774,0.0284208,0.00915151,0.0114468,0.00481001,0.00253007,0.00490222,0.00836114,0.0119445,0.0305031,0.0147364,0.0110791,0.0111428,0.0101897,0.0186744,0.027548,0.0216875,0.0156709,0.00527861,0.00530159,0.0159873,0.0204566,0.0132258,0.0118091,0.00549374,0.00297957,0.0017099,0.00816058,0.00734651,0.0238603,0.0260344,0.0167939,0.0129013,0.0118691,0.00801216,0.0186041,0.0107297,0.00916596,0.00765076,0.00903071
267,0.0129234,0.0335771,0.0282802,0.00913699,0.0133443,0.0049016,0.00229788,0.00469357,0.00847232,0.0118883,0.0300633,0.0147519,0.0123589,0.0120082,0.0105778,0.019899,0.0303002,0.023131,0.0152568,0.00533509,0.0051704,0.0163706,0.0208131,0.0136861,0.0126703,0.00548994,0.00301555,0.0013912,0.00845194,0.00765367,0.0232999,0.0255121,0.0186073,0.0145879,0.0135079,0.00761522,0.019372,0.0121744,0.00870777,0.00739192,0.00884461
268,0.0129561,0.0338643,0.0279401,0.00888526,0.0147321,0.00506606,0.00227439,0.00465626,0.00873267,0.0119005,0.0300426,0.0144033,0.0128365,0.0124796,0.0107774,0.0220797,0.0321718,0.0231958,0.0140412,0.00558668,0.00535107,0.0163557,0.0212661,0.0137734,0.014311,0.00546108,0.00308955,0.00103833,0.00871213,0.00792524,0.0234061,0.024223,0.01999,0.0159591,0.0148227,0.00734222,0.0198421,0.0127918,0.00828581,0.00707573,0.00861525
269,0.0130803,0.034164,0.0274415,0.00853052,0.015325,0.00521389,0.00244704,0.00482245,0.00909725,0.0121604,0.030683,0.0136777,0.0123473,0.012102,0.0106947,0.024723,0.0329044,0.0217348,0.0115624,0.0061177,0.00593339,0.0159834,0.02178,0.0133615,0.0164628,0.00531109,0.00329655,0.000648302,0.00892209,0.00818342,0.0244587,0.0223199,0.0208551,0.0168025,0.0156857,0.00700554,0.0201163,0.012462,0.00797658,0.00676741,0.00845637
