Timestep,C7,CLAV,LACR,LASI,LCAL,LFAradius,LFAsuperior,LFAulna,LLEL,LMEL,LMT5,LPSI,LTB1,LTB2,LTB3,LTH1,LTH2,LTH3,LTOE,LUA1,LUA2,LUA3,RACR,RASI,RCAL,RFAradius,RFAsuperior,RFAulna,RLEL,RMEL,RMT5,RPSI,RTB1,RTB2,RTB3,RTH1,RTH3,RTOE,RUA1,RUA2,RUA3
111,0.00950382,0.0338238,0.0268963,0.00764835,0.0133116,0.00365175,0.00393347,0.00286267,0.00695209,0.0135104,0.0234443,0.0224066,0.0113177,0.00661004,0.00345273,0.00545278,0.00966613,0.0101461,0.0153362,0.00774781,0.00479004,0.00296419,0.032828,0.0100425,0.00605067,0.00170702,0.00661393,0.00402226,0.0134103,0.00708789,0.0216151,0.0143936,0.0168345,0.0172149,0.00854134,0.0154945,0.0149652,0.00836759,0.00828413,0.00962995,0.00938305
112,0.0100016,0.032985,0.0263603,0.00701181,0.0133138,0.00377403,0.00408117,0.00268266,0.00673923,0.0131778,0.0241546,0.0216942,0.0104344,0.00541369,0.00401352,0.0046666,0.0112158,0.00685802,0.0155187,0.00775432,0.00541216,0.0037593,0.0320209,0.0097809,0.00604008,0.00213186,0.00728665,0.00400289,0.0138479,0.00738881,0.0234576,0.0139104,0.0175711,0.019181,0.00910261,0.0152011,0.0160051,0.00820877,0.00881857,0.0100594,0.0103302
113,0.0104202,0.0322277,0.0258818,0.00641498,0.0129615,0.00396789,0.00432256,0.0024998,0.00652225,0.0128419,0.0250122,0.0207838,0.00975215,0.00445195,0.00443383,0.00448888,0.0127251,0.00419737,0.0155321,0.00767847,0.00575047,0.00452826,0.0314008,0.00901818,0.00630303,0.00236386,0.00782153,0.00406552,0.0141962,0.00751901,0.0249771,0.0133654,0.0181483,0.0199956,0.0097596,0.0143606,0.0172145,0.00963307,0.00931628,0.0102735,0.0113009
114,0.0107403,0.0316244,0.0255209,0.00602272,0.0124932,0.00424824,0.00467366,0.0023647,0.00630664,0.0125541,0.0258613,0.0197919,0.00915155,0.00390697,0.0045575,0.00486793,0.0138027,0.00285843,0.0154257,0.00756692,0.00596823,0.00522106,0.0310313,0.00829035,0.00647793,0.00232888,0.0081471,0.00420088,0.0143821,0.00743655,0.0258545,0.013026,0.0182285,0.0192313,0.0100435,0.0135007,0.0180806,0.0119321,0.00978669,0.0103794,0.0122424
115,0.0109275,0.0312314,0.0252781,0.00597722,0.0121246,0.00456001,0.00510408,0.0023237,0.00608835,0.012381,0.0266361,0.0188828,0.00844693,0.00366508,0.00436693,0.00584359,0.0141081,0.00243237,0.0152321,0.00745515,0.00625839,0.00580773,0.0309404,0.00786087,0.00613676,0.0020382,0.00821528,0.00439146,0.0143609,0.00718774,0.0262478,0.013071,0.0175593,0.0174348,0.00971343,0.0129873,0.0182199,0.0138698,0.0102732,0.0104696,0.0131179
116,0.0109557,0.0310604,0.0251052,0.00628642,0.0119588,0.00481687,0.00556215,0.0024072,0.00584874,0.0123707,0.0273531,0.0182206,0.00755788,0.00340977,0.00404581,0.00748287,0.0136246,0.00296246,0.0148995,0.00730983,0.0066768,0.00626342,0.0311173,0.00773053,0.00598406,0.0015352,0.0080186,0.00461916,0.0141476,0.00687239,0.0263109,0.0135695,0.0159746,0.015686,0.00886908,0.0128414,0.0176387,0.0149668,0.0107777,0.0105674,0.0139089
117,0.0108421,0.0310947,0.0249314,0.00682774,0.0118845,0.00496314,0.00599032,0.00260631,0.00556648,0.0125204,0.02811,0.0178738,0.00669286,0.0031042,0.00391673,0.00940811,0.0128171,0.00404818,0.0143403,0.00704915,0.00711342,0.00656033,0.0315181,0.00783099,0.00670338,0.000885092,0.00759173,0.00485664,0.0138105,0.00659404,0.0259037,0.0144646,0.0134918,0.0144833,0.00789178,0.0133009,0.0167109,0.0155027,0.011217,0.0106327,0.0145792
118,0.0106126,0.0313186,0.0247019,0.00750195,0.0115044,0.0049911,0.0063493,0.00288047,0.00524409,0.0127824,0.0290453,0.0177898,0.00628908,0.00309484,0.00410364,0.011266,0.0124419,0.0044804,0.0135693,0.00668532,0.00742762,0.00669342,0.0320717,0.0080441,0.00740045,0.000263349,0.00699046,0.00510775,0.0134363,0.00643911,0.0247683,0.015613,0.0105325,0.0134183,0.00736526,0.014808,0.0160096,0.0159397,0.0114809,0.0106257,0.0150631
119,0.0103085,0.0317055,0.0243989,0.00829707,0.0103904,0.00490856,0.0065855,0.00314448,0.00493019,0.0130623,0.0302394,0.0178365,0.00652167,0.00373944,0.00437872,0.0131041,0.0130279,0.0042207,0.0127036,0.00628467,0.00754778,0.00664969,0.0326793,0.00815702,0.00719884,0.000523814,0.00626511,0.00535027,0.013084,0.00642597,0.0230291,0.0167877,0.00812694,0.0121111,0.00769128,0.0170085,0.0160375,0.0163391,0.0114985,0.0104941,0.0152543
120,0.00997592,0.0322039,0.0240456,0.00925334,0.00861569,0.0047026,0.00665907,0.00331798,0.00469856,0.0132734,0.0315545,0.0178898,0.00704718,0.00513414,0.00466466,0.0149167,0.0144976,0.00501895,0.0118666,0.00589007,0.00749337,0.00642658,0.0331988,0.00796703,0.00621875,0.000881445,0.00550086,0.00554558,0.0127973,0.00649884,0.0213903,0.0177357,0.00763579,0.0108158,0.00860455,0.0188007,0.0168926,0.0164691,0.0112999,0.0102091,0.0150905
121,0.00970069,0.0327226,0.0236857,0.0103646,0.00698054,0.00435814,0.00655263,0.00334668,0.00462185,0.0133707,0.032634,0.0178773,0.00746125,0.00703498,0.00519022,0.0162958,0.0164495,0.00730052,0.011101,0.00549111,0.00731094,0.00601779,0.0334848,0.00739661,0.00508478,0.00100833,0.00483011,0.00564151,0.012607,0.00654851,0.0205608,0.0182694,0.00889997,0.00995298,0.00945255,0.0193282,0.0181662,0.0162384,0.0110031,0.00978002,0.0145996
122,0.00958369,0.0331383,0.0233692,0.0114733,0.00647503,0.00392158,0.00627858,0.00322696,0.00474975,0.0133586,0.0330805,0.0177778,0.00759551,0.00881448,0.00595135,0.0168151,0.0184919,0.00933117,0.0104156,0.00508363,0.00702468,0.00541634,0.0334423,0.00653543,0.00423036,0.000977213,0.00439373,0.0055704,0.0125331,0.006584,0.0204004,0.018341,0.0104049,0.00941717,0.0097537,0.0185609,0.0192813,0.0157676,0.0107333,0.00926645,0.0138951
123,0.00967957,0.0333602,0.0231418,0.0122651,0.00717241,0.00353644,0.00586383,0.00301122,0.00508435,0.0132701,0.0327082,0.0175804,0.0074975,0.00978555,0.00660732,0.0164272,0.0201742,0.0101514,0.00985314,0.00468926,0.00663306,0.00462187,0.0330931,0.00554644,0.00362856,0.000915841,0.00425258,0.0052945,0.0125591,0.00677058,0.0202352,0.0179964,0.0113227,0.00886693,0.00946695,0.0173834,0.0198776,0.015147,0.010555,0.00876605,0.0131134
124,0.00996168,0.0333723,0.0230614,0.0124289,0.0084842,0.00340673,0.00531842,0.00278869,0.00557222,0.0131323,0.0316712,0.0172661,0.00732704,0.00964499,0.00698875,0.0153663,0.0209044,0.00986246,0.00964476,0.00435768,0.00610667,0.0036663,0.0325438,0.00470636,0.00319121,0.000982106,0.00436074,0.00488655,0.0126497,0.00722835,0.01983,0.0172432,0.0115837,0.00850458,0.00900575,0.0171673,0.019909,0.0143552,0.0104471,0.00839344,0.0123595
125,0.0103451,0.0332476,0.0231665,0.0118978,0.00979803,0.00365761,0.00463219,0.00265918,0.00614784,0.0129444,0.030313,0.0167958,0.00725697,0.00872452,0.0070878,0.0138396,0.0201374,0.00900046,0.0103873,0.00413032,0.00541654,0.00265886,0.0319511,0.00454949,0.00316132,0.00121594,0.00460342,0.00447708,0.0127542,0.0078449,0.0196976,0.0159764,0.0114747,0.00896785,0.00886845,0.0185665,0.0195024,0.0134515,0.0103282,0.00822105,0.0116693
126,0.0107092,0.0330846,0.0234823,0.0109461,0.0104305,0.00423787,0.00378529,0.00266887,0.00678467,0.0126534,0.0289264,0.0161663,0.00740882,0.007851,0.0067556,0.0119432,0.0176961,0.00777775,0.0123516,0.00402208,0.00454109,0.00187052,0.0314523,0.00529478,0.00369755,0.00146915,0.00486332,0.00417741,0.0128219,0.00840395,0.0204996,0.0141339,0.0113441,0.0102348,0.00908426,0.0208471,0.0187815,0.0127908,0.010092,0.00822411,0.0110322
127,0.0109305,0.0329748,0.0239754,0.0100523,0.00996428,0.00495818,0.00280625,0.00278708,0.00747736,0.0122162,0.0276563,0.0154834,0.0081137,0.00822911,0.00606906,0.00987132,0.0141014,0.00618994,0.0144964,0.00403265,0.0035086,0.00174302,0.0311401,0.0063069,0.00434833,0.00158686,0.00506674,0.00403969,0.0128079,0.00876834,0.0221945,0.0119851,0.011334,0.0115074,0.00927671,0.0228627,0.01774,0.012883,0.00966779,0.00831558,0.0104669
128,0.0109214,0.0329561,0.0246103,0.00961199,0.00884073,0.00561527,0.00178274,0.0029047,0.00819621,0.0116406,0.0269139,0.0150701,0.00984198,0.0106244,0.00577094,0.00813164,0.0107131,0.00524173,0.0152703,0.00419151,0.00236386,0.00219598,0.0310766,0.0068599,0.00472826,0.00150458,0.00517794,0.00407269,0.01266,0.00888974,0.0241009,0.0102512,0.0113719,0.0121824,0.00932764,0.0240011,0.0163023,0.0137228,0.00904018,0.00843671,0.010031
129,0.0107096,0.0330155,0.0253967,0.00970784,0.00876928,0.00608402,0.00107666,0.00289335,0.00890309,0.0110048,0.0272384,0.0153779,0.0123175,0.0139171,0.00649994,0.0073942,0.00923773,0.0068424,0.0143797,0.00456529,0.00112909,0.00286624,0.03133,0.00657948,0.0049745,0.00133717,0.00516577,0.00422649,0.0123117,0.00876126,0.0255522,0.00978241,0.0113827,0.012233,0.00947844,0.0243674,0.0144112,0.0145716,0.00824149,0.00858696,0.00974609
130,0.0104548,0.0331112,0.0264138,0.0101588,0.0111885,0.00635903,0.00178272,0.00268643,0.0096343,0.0104184,0.0282338,0.016664,0.0143374,0.0160453,0.00784983,0.00808104,0.0106363,0.0101507,0.0133812,0.00527749,0.000796323,0.00388937,0.0319832,0.00557232,0.00544895,0.00136387,0.00496484,0.00438101,0.0117047,0.00840317,0.0262754,0.0109047,0.011512,0.0121156,0.00998158,0.0245466,0.0120369,0.0146146,0.0073453,0.00876618,0.00956943
131,0.0103311,0.0332219,0.0277589,0.01088,0.0148909,0.00654541,0.00340962,0.00237725,0.01054,0.00998565,0.0286906,0.0187438,0.0147036,0.0158873,0.0091202,0.00997232,0.0147964,0.013722,0.013492,0.00648588,0.00263672,0.00557511,0.0330908,0.00437901,0.0061787,0.00164635,0.0044909,0.00438743,0.0108616,0.00791499,0.0263709,0.013212,0.0120851,0.0125054,0.0109006,0.0251502,0.00917675,0.0135015,0.00658424,0.00896595,0.00953196
132,0.0103684,0.0334148,0.0294852,0.0119156,0.0180726,0.00681483,0.00536688,0.00232848,0.01179,0.00978306,0.0281971,0.0210422,0.0130912,0.0142826,0.00970345,0.0122501,0.0204432,0.0167292,0.0135628,0.00827218,0.00507516,0.00797119,0.0345603,0.00346768,0.00687839,0.00200587,0.00377258,0.00417884,0.00999008,0.00754547,0.0261544,0.0159249,0.0133316,0.0138739,0.0121796,0.0264066,0.00621687,0.0114659,0.00643186,0.00921947,0.00982181
133,0.0103997,0.0338193,0.0315073,0.0129471,0.0198296,0.00728386,0.00735148,0.00287759,0.0133656,0.00990716,0.0274126,0.0228307,0.0104676,0.0130716,0.00925935,0.0142468,0.0256353,0.0185797,0.0127831,0.0104673,0.00784073,0.0107582,0.0361327,0.00278964,0.00731236,0.00241739,0.00312146,0.00381753,0.00946816,0.00765004,0.0259405,0.0181282,0.0152091,0.0161463,0.0136924,0.0280533,0.00536963,0.00909898,0.00714578,0.00960365,0.010543
134,0.0103293,0.0345089,0.0335799,0.0133763,0.0202484,0.00795524,0.00904597,0.00379263,0.0150007,0.0104932,0.0268122,0.0235419,0.00883876,0.0125433,0.00802105,0.0159753,0.0291233,0.0195464,0.0121303,0.0126214,0.0105298,0.0133576,0.0374829,0.00237264,0.00738721,0.00294563,0.00306332,0.00341013,0.00956654,0.00840557,0.0258989,0.0190409,0.0175589,0.0188979,0.0152975,0.0295364,0.00866919,0.00699526,0.00834119,0.0100815,0.0114541
135,0.0102176,0.0353942,0.0353988,0.0129582,0.0200288,0.00872102,0.0102034,0.00463198,0.0163247,0.0116047,0.0262077,0.0230747,0.00966054,0.0122307,0.00680066,0.0178542,0.0310034,0.0207055,0.0123461,0.0141829,0.0126307,0.0151644,0.0383948,0.00257548,0.00713278,0.00358112,0.00359343,0.00302988,0.010123,0.00956179,0.026028,0.0184643,0.020266,0.021796,0.0168807,0.0302635,0.0136311,0.00544603,0.00953363,0.0104468,0.012157
136,0.010097,0.036264,0.0367363,0.0119415,0.0198525,0.00939965,0.0107188,0.00510074,0.0170442,0.0130011,0.0254846,0.0218196,0.0122007,0.013188,0.0066671,0.0200588,0.0320659,0.0225493,0.012894,0.0147394,0.0137189,0.0158151,0.038845,0.00332924,0.00675047,0.00424178,0.00418709,0.00277755,0.0107105,0.0106565,0.0262705,0.0169625,0.0231628,0.0247372,0.0183173,0.0297677,0.0187098,0.00445877,0.0105237,0.010524,0.0124185
137,0.00993487,0.0369188,0.037532,0.0106613,0.0199676,0.00979681,0.0106296,0.00509145,0.0170444,0.0141769,0.0248693,0.0204284,0.0150905,0.0157949,0.00778233,0.0222623,0.0327296,0.0246645,0.013401,0.0142083,0.0136844,0.015332,0.0389426,0.0043765,0.00656361,0.00481398,0.00452451,0.00277905,0.0110117,0.0113429,0.0266667,0.0154313,0.025879,0.0276542,0.0194395,0.0278358,0.023273,0.00407529,0.0112925,0.0103715,0.0122472
138,0.00978649,0.0372959,0.0378699,0.00935098,0.0202078,0.00980219,0.0100483,0.00466753,0.0163894,0.0146843,0.0245435,0.0194579,0.0173472,0.0186238,0.00908975,0.0238568,0.0329221,0.026619,0.0139461,0.0128679,0.0127979,0.014036,0.0388117,0.00537619,0.00673891,0.00517639,0.00456151,0.00303041,0.0109568,0.0115765,0.0273556,0.0144093,0.0278893,0.0303117,0.0201135,0.0247012,0.0270345,0.00438424,0.0118105,0.0101941,0.0117849
139,0.00980232,0.0374886,0.0378962,0.00830992,0.0202566,0.00945629,0.0091124,0.00400512,0.0152721,0.014418,0.024475,0.0190312,0.0185077,0.0205009,0.00969554,0.024459,0.0327395,0.0281371,0.0144207,0.0112105,0.0115455,0.0123343,0.0385257,0.00589825,0.00713754,0.00523643,0.00438326,0.00344298,0.010659,0.0115896,0.0283941,0.0139671,0.028776,0.0323527,0.0203565,0.0211157,0.0299485,0.00519642,0.0119985,0.010069,0.0111738
140,0.0101224,0.0376579,0.0377549,0.00781268,0.019892,0.00892186,0.00798803,0.00331586,0.0139504,0.0136448,0.0245428,0.0187792,0.0187061,0.0210086,0.00936193,0.0242814,0.0326714,0.02901,0.0145925,0.00967013,0.010334,0.0105562,0.0381206,0.00577092,0.00754108,0.00498136,0.00410233,0.00395521,0.0102976,0.0116756,0.0296324,0.0139455,0.0284916,0.0335223,0.0203229,0.0180018,0.0320901,0.00615804,0.0118008,0.00988995,0.0105117
141,0.0107225,0.0379251,0.0375619,0.0078202,0.0191005,0.00836098,0.00685231,0.00275344,0.0126594,0.0127865,0.024609,0.0182361,0.018466,0.0201998,0.00830474,0.0239431,0.0332372,0.0292038,0.0144316,0.00839833,0.00928475,0.00889807,0.0376206,0.00517149,0.00786606,0.00449946,0.00380589,0.0044585,0.0100221,0.0119399,0.030792,0.01402,0.0273729,0.0338082,0.0201347,0.0158639,0.0334981,0.00702724,0.0112369,0.00957588,0.0098842
142,0.011392,0.0383033,0.0374057,0.00809117,0.0180441,0.00785048,0.00585309,0.00233704,0.0115554,0.012153,0.0245248,0.0172846,0.0182654,0.0184852,0.00690261,0.0239439,0.0345634,0.0288128,0.0140974,0.0073242,0.00830369,0.00745143,0.0370369,0.00442881,0.00822437,0.00394987,0.00354899,0.00478512,0.00991656,0.0122453,0.0316472,0.0139591,0.0259039,0.0333921,0.0197656,0.0147098,0.0340991,0.00773335,0.0103807,0.00918226,0.00939084
143,0.0119149,0.0387087,0.0373023,0.00835473,0.0168665,0.00739112,0.00506193,0.00196605,0.0106964,0.0118344,0.02419,0.0161781,0.0181791,0.0163808,0.00548862,0.0244951,0.0361086,0.0279472,0.0137585,0.00637376,0.00730302,0.0062155,0.0363919,0.00382935,0.00887747,0.00347249,0.0033478,0.00479605,0.00998465,0.0123547,0.0321007,0.0138626,0.0244176,0.0324646,0.0190824,0.0144372,0.0337793,0.00835278,0.00933114,0.0087974,0.00910082
144,0.0122596,0.0390234,0.0371939,0.0083554,0.0155901,0.00700525,0.00451467,0.00161629,0.0100981,0.0117404,0.0236236,0.0152332,0.0179712,0.0142246,0.00435121,0.0255308,0.036832,0.0266772,0.0135816,0.00561539,0.00639112,0.00514882,0.0356793,0.0034749,0.0100888,0.0031124,0.00317607,0.00445174,0.0101647,0.0120929,0.0321612,0.0139757,0.0230411,0.0311263,0.0180199,0.0146676,0.0325742,0.00896006,0.00816242,0.00838551,0.00897491
145,0.0124673,0.0391521,0.0369719,0.00798448,0.0140735,0.0067516,0.00421028,0.00142997,0.00974766,0.0117213,0.0230005,0.0145779,0.0175477,0.0122493,0.00388325,0.0265079,0.0359579,0.0250146,0.0137668,0.00516684,0.00589044,0.00423894,0.0349066,0.00329189,0.0118944,0.00285123,0.00300259,0.0038259,0.0103807,0.0114254,0.0318901,0.0144062,0.0218261,0.0294073,0.0167122,0.0145568,0.0306907,0.00949617,0.00693266,0.00782222,0.00888657
146,0.0125702,0.0390747,0.0365475,0.00737743,0.0121663,0.00667784,0.00410163,0.00154543,0.00958782,0.0116661,0.0225028,0.0141426,0.0171117,0.0108274,0.00448545,0.0265675,0.0335441,0.0229761,0.0145134,0.00500232,0.00604339,0.00352803,0.0341021,0.00332709,0.0140745,0.00272366,0.0028215,0.00307544,0.0105815,0.0104291,0.0313241,0.0150812,0.020887,0.0273641,0.0154913,0.0135921,0.0283733,0.00973232,0.00567308,0.00701778,0.00869194
147,0.012573,0.0388445,0.0359101,0.00678378,0.00991943,0.00677203,0.00411804,0.0018868,0.00952425,0.0115485,0.0221475,0.0137835,0.0169404,0.0104639,0.00599309,0.02527,0.0303267,0.0207126,0.0157779,0.00494506,0.00665944,0.0030493,0.0333112,0.00379355,0.0163115,0.00283924,0.00265019,0.00238094,0.0107401,0.00923653,0.0304366,0.0158716,0.0202931,0.0251156,0.014648,0.0123019,0.0257697,0.0093734,0.00439531,0.00598855,0.00829628
148,0.0124599,0.0385326,0.0351136,0.00632244,0.00764451,0.00696538,0.00419066,0.00231642,0.00947524,0.0114008,0.0217861,0.0133564,0.0171641,0.0114403,0.00791903,0.023041,0.0271618,0.0185637,0.0171665,0.00483914,0.00729484,0.00273523,0.0325753,0.0045892,0.0183323,0.00320889,0.00249789,0.00187697,0.0108299,0.00799997,0.0292094,0.0166721,0.0198723,0.0227844,0.014158,0.0117165,0.022951,0.00828311,0.00312891,0.00484134,0.00767852
149,0.0122335,0.0381618,0.0342278,0.00588768,0.00573273,0.00719004,0.0042761,0.00276308,0.00942689,0.0112446,0.0213606,0.0127623,0.0177609,0.0136405,0.0100631,0.0208298,0.0246362,0.0169637,0.0181958,0.00464077,0.00762145,0.00246375,0.0319004,0.00532318,0.0199643,0.00369379,0.00235012,0.00159895,0.0108336,0.00685218,0.0277572,0.0173899,0.0193323,0.0204488,0.0137603,0.0119844,0.0200065,0.00677506,0.00201373,0.00371879,0.00688238
150,0.0119507,0.0376893,0.0333032,0.00530663,0.00435231,0.00741971,0.00438563,0.00323023,0.00943773,0.0110427,0.0212544,0.0119926,0.0186732,0.0168005,0.0125442,0.0193589,0.0229903,0.0162416,0.0185802,0.00438382,0.00752902,0.00221366,0.031246,0.00577715,0.0211042,0.00416885,0.00219558,0.00150299,0.0107696,0.00587005,0.0263436,0.0179414,0.0185793,0.0181791,0.0132336,0.0122508,0.0170682,0.00571045,0.00151603,0.00274943,0.00598292
151,0.0117012,0.0370403,0.0323718,0.0045454,0.00328921,0.00764583,0.00458181,0.00377127,0.00957579,0.0107282,0.0222329,0.0111307,0.0198752,0.02062,0.0154991,0.0187486,0.0221379,0.0164463,0.0183223,0.00412884,0.00708119,0.00215316,0.0305502,0.00605209,0.0216429,0.00458013,0.00206203,0.00154348,0.0106951,0.00507265,0.0252478,0.0182829,0.0177401,0.0160663,0.0124973,0.0118302,0.0142216,0.00570827,0.00198294,0.00206626,0.00504088
152,0.011543,0.0361644,0.031467,0.00381711,0.00246656,0.00783343,0.00491439,0.00442156,0.00984389,0.0102861,0.0246352,0.0102981,0.0212608,0.0246073,0.0187471,0.0187791,0.0217451,0.0173596,0.0178282,0.00393496,0.00644551,0.0025027,0.0297731,0.00641367,0.0214414,0.00492128,0.00202068,0.00171879,0.0106651,0.00445449,0.0246152,0.0183887,0.0168616,0.0141745,0.0115672,0.0107061,0.011414,0.0062107,0.0027709,0.00191556,0.00407849
153,0.0114573,0.0350824,0.0306349,0.00356039,0.00305302,0.00792616,0.00535931,0.00515459,0.010165,0.00978526,0.0277956,0.00956517,0.0224934,0.0279271,0.0216457,0.0192087,0.0214814,0.0186099,0.0179582,0.00384126,0.00582682,0.00324286,0.0289373,0.00702499,0.020412,0.00522066,0.00215468,0.00205445,0.0106895,0.00402181,0.024425,0.0182027,0.0157368,0.0125061,0.0105027,0.00936602,0.00852319,0.00661604,0.00352352,0.0024708,0.00311783
154,0.0113725,0.0338962,0.0299326,0.00404285,0.00511896,0.00788298,0.00581566,0.00588222,0.0104228,0.00935131,0.0305637,0.00890878,0.0230711,0.029549,0.0233585,0.0198234,0.021289,0.0197516,0.0192628,0.00384313,0.00539681,0.00418979,0.0281353,0.00780022,0.0186391,0.00550658,0.00247757,0.00251512,0.0107233,0.00381374,0.0245183,0.0176954,0.014111,0.0110326,0.00935603,0.00839127,0.00562937,0.00703027,0.00421733,0.00349593,0.00224472
155,0.011236,0.0327506,0.0294054,0.00499429,0.00717691,0.00769893,0.00614841,0.00648195,0.0105251,0.00910113,0.0320339,0.00826804,0.0226252,0.0288116,0.0233977,0.0204097,0.0214162,0.0203626,0.0211213,0.00388931,0.00521348,0.00519853,0.0274963,0.00851952,0.016431,0.00576824,0.00288664,0.00296475,0.010696,0.00389263,0.0246482,0.0169627,0.0120115,0.00974069,0.00816881,0.0079238,0.00348847,0.00781585,0.00486313,0.00467898,0.0016614
156,0.0110774,0.0317717,0.0290856,0.00605452,0.0083053,0.00741026,0.00624176,0.00683244,0.0104352,0.00906711,0.0319048,0.00766559,0.0211935,0.0260035,0.0219474,0.0208095,0.0221435,0.0201971,0.0224628,0.00390334,0.00520057,0.00618911,0.0271021,0.00901922,0.0142379,0.00598822,0.00324562,0.00324756,0.0105592,0.0042784,0.0245641,0.0162514,0.00981378,0.00865133,0.00704184,0.00749137,0.00335179,0.00909323,0.0054163,0.00580432,0.00160588
157,0.0109474,0.0310382,0.0289741,0.00705396,0.00823626,0.00705444,0.00603609,0.00686034,0.0101547,0.00917731,0.0305207,0.00728765,0.0192293,0.0223769,0.0197325,0.0210274,0.0233878,0.0193078,0.0228433,0.00379424,0.00520153,0.00713401,0.026935,0.0092548,0.0124869,0.00618264,0.00348114,0.00328589,0.010305,0.0048999,0.0241454,0.0158707,0.00801637,0.00778056,0.00619984,0.00659255,0.00411029,0.0106132,0.00583999,0.00676369,0.0019985
158,0.0108368,0.0305775,0.0290335,0.00792488,0.00736199,0.00662845,0.00556009,0.00659178,0.0097062,0.00932753,0.0285939,0.00737698,0.0173393,0.0193443,0.0176012,0.0212618,0.0246021,0.0180397,0.0225417,0.00349361,0.00507699,0.0080704,0.0268757,0.00926455,0.0114646,0.00636769,0.00361346,0.003126,0.0099583,0.00561253,0.0234944,0.0159907,0.00703954,0.00712718,0.00590442,0.00550245,0.00462893,0.0118967,0.00616101,0.00756141,0.00260205
159,0.010695,0.0303565,0.0292044,0.00859499,0.00647935,0.0060959,0.00492501,0.00614185,0.00913452,0.00945602,0.0267918,0.00798483,0.0160134,0.0174549,0.0161233,0.0217503,0.0251542,0.0168917,0.0220566,0.00299505,0.00475234,0.00907909,0.0267769,0.00914524,0.0112742,0.00654341,0.00371459,0.00292823,0.00955719,0.00626825,0.0228108,0.0164943,0.00704642,0.00690106,0.00618465,0.00530689,0.005157,0.0124647,0.00643661,0.00826475,0.00330676
160,0.0104989,0.0303314,0.0294251,0.00895077,0.00612702,0.00544566,0.00426729,0.00564312,0.00850732,0.00958199,0.0255003,0.00889549,0.0155287,0.016471,0.0154218,0.0225279,0.0248679,0.0163703,0.0216876,0.00240903,0.00427658,0.0102612,0.0265334,0.00912779,0.011758,0.006692,0.00384256,0.00286214,0.00912774,0.00674118,0.0222136,0.0170411,0.00769754,0.00758629,0.00678363,0.0060051,0.00573157,0.0120933,0.00670522,0.00893458,0.0040424
161,0.0102465,0.0304818,0.0296349,0.00890606,0.00612605,0.00475733,0.0036731,0.00518633,0.00789902,0.00976579,0.0248749,0.00981938,0.0158073,0.0162085,0.0151754,0.0232711,0.0241773,0.0167483,0.0214319,0.00200284,0.00382245,0.0116485,0.0261421,0.00948649,0.0124375,0.00679327,0.00400185,0.00295164,0.00866719,0.00695114,0.0218182,0.0173286,0.00842969,0.00902298,0.00741719,0.00632389,0.00644707,0.0109967,0.00697064,0.00957123,0.00473945
162,0.0099574,0.0307864,0.0297939,0.00845168,0.0063525,0.00420659,0.00315599,0.00480428,0.00736096,0.0100656,0.0249362,0.0105048,0.0164142,0.0166266,0.01485,0.0235496,0.0237816,0.0178329,0.0212008,0.00209337,0.00361267,0.0131584,0.0256745,0.0102845,0.0126987,0.00681743,0.00416428,0.00309156,0.00818024,0.00685686,0.021843,0.0172557,0.00894936,0.0101622,0.00788442,0.00585273,0.00823713,0.00973051,0.00721032,0.0101427,0.00534148
