Timestep,C7,CLAV,LACR,LASI,LCAL,LFAradius,LFAsuperior,LFAulna,LLEL,LMEL,LMT5,LPSI,LTB1,LTB2,LTB3,LTH1,LTH2,LTH3,LTOE,LUA1,LUA2,LUA3,RACR,RASI,RCAL,RFAradius,RFAsuperior,RFAulna,RLEL,RMEL,RMT5,RPSI,RTB1,RTB2,RTB3,RTH1,RTH3,RTOE,RUA1,RUA2,RUA3
222,0.00723512,0.036649,0.0307248,0.00624175,0.00544024,0.00591397,0.00310386,0.00250576,0.00919424,0.0120137,0.0211824,0.0161624,0.0174259,0.0143033,0.0136594,0.0160557,0.0195475,0.0112186,0.0192124,0.00393767,0.00592787,0.00160345,0.0346822,0.00478385,0.0187598,0.00594497,0.00308214,0.00302645,0.00991213,0.00690503,0.0191605,0.0236974,0.0142832,0.011659,0.00971233,0.0113972,0.0102032,0.0116819,0.00521456,0.00378237,0.00675272
223,0.00669988,0.0357912,0.0295141,0.00561304,0.00597719,0.00605836,0.00356596,0.00343379,0.00948187,0.0113111,0.0245896,0.0156259,0.0191384,0.0191728,0.017745,0.0161839,0.0186475,0.0114184,0.0189878,0.00387263,0.00508136,0.00183065,0.0338572,0.0053824,0.0179563,0.00633246,0.00304831,0.00324819,0.00964362,0.00605435,0.0188007,0.0241943,0.0123029,0.00968666,0.00818695,0.00765593,0.00715179,0.0120312,0.00563445,0.00280915,0.0053309
224,0.00640587,0.0346846,0.0283879,0.0057225,0.0071781,0.00627552,0.00426788,0.00445954,0.00977613,0.010713,0.0300706,0.0151226,0.0202508,0.0232217,0.0215532,0.0168492,0.0180511,0.0118808,0.018293,0.00406537,0.00444193,0.00268753,0.0328726,0.00623428,0.0161172,0.00662584,0.00308875,0.00349409,0.00936297,0.00533428,0.0189045,0.0243618,0.010189,0.00793997,0.00634439,0.0035833,0.00410481,0.0119447,0.00630496,0.00243657,0.00400462
225,0.00644488,0.0333622,0.0274353,0.00668548,0.00975114,0.00645749,0.00505652,0.00546017,0.00999412,0.0102816,0.0348297,0.0145229,0.0203651,0.0253226,0.024244,0.0175969,0.017935,0.0129993,0.0187096,0.00454879,0.00435713,0.00377976,0.0317994,0.00727584,0.0136537,0.00683431,0.00324664,0.00377671,0.00913005,0.00479609,0.0193611,0.0242129,0.00805116,0.00654528,0.00445264,0.00416827,0.00135262,0.0117167,0.00697629,0.00296637,0.00298271
226,0.00687287,0.0318962,0.0267552,0.00804928,0.0126008,0.00648043,0.005714,0.00629606,0.0100844,0.0100186,0.0370067,0.0137165,0.0193728,0.0247769,0.0250798,0.0183337,0.0185906,0.0147608,0.0204054,0.00521677,0.00486197,0.00481193,0.0307638,0.00817885,0.0111447,0.00699377,0.00347111,0.00402985,0.00895812,0.00451715,0.0197231,0.0237078,0.00613928,0.0057541,0.00283728,0.00702558,0.00139562,0.0117144,0.0075124,0.00396274,0.00250714
227,0.00762792,0.030403,0.0264234,0.00936871,0.0140246,0.00626228,0.00604527,0.00683467,0.0100288,0.00992098,0.036545,0.0127419,0.0174596,0.0219151,0.0239409,0.0190684,0.0200198,0.0161423,0.022099,0.00585316,0.00560915,0.0056171,0.029896,0.00862233,0.00915129,0.00713808,0.00365962,0.00413644,0.00879926,0.00456418,0.0196203,0.0228825,0.00465068,0.00549792,0.00208226,0.00800379,0.00320592,0.012114,0.00786628,0.00496009,0.00267687
228,0.0085121,0.0290283,0.0264862,0.0103886,0.0132922,0.00580587,0.00593723,0.00698707,0.00980748,0.00998891,0.0346302,0.0117832,0.0150579,0.0182403,0.0214218,0.0197786,0.0216138,0.0161925,0.0228724,0.00622548,0.00622694,0.00614355,0.0292596,0.00854054,0.00810136,0.00728882,0.00373162,0.00401867,0.00856929,0.00492796,0.0191991,0.0219569,0.00375378,0.00523255,0.00281074,0.00723371,0.00495677,0.012862,0.00803162,0.00574413,0.0032245
229,0.00927823,0.0279347,0.0269384,0.0109887,0.0109987,0.00520638,0.00539542,0.00674507,0.00939405,0.0101892,0.0324528,0.0110422,0.0127265,0.0155096,0.0184988,0.0203646,0.0225342,0.015116,0.022713,0.00617194,0.00651753,0.00650432,0.0288114,0.00813705,0.00825404,0.00745453,0.00366969,0.00370009,0.00818708,0.00548389,0.0189307,0.0212809,0.00409257,0.00506732,0.0044114,0.00675206,0.00671886,0.0136847,0.00802693,0.00626592,0.00384609
230,0.00975952,0.0272534,0.0277029,0.011148,0.00841311,0.00465307,0.00454715,0.00617667,0.00878955,0.0104397,0.0305003,0.0107163,0.0109177,0.0140368,0.0160445,0.020617,0.0225526,0.0144896,0.0220022,0.00564081,0.00644478,0.0069595,0.0284496,0.00772268,0.00956483,0.00763095,0.00351536,0.00331588,0.00762852,0.00604687,0.0189815,0.0211853,0.0057545,0.00640357,0.0063645,0.00791553,0.0080823,0.0142007,0.00787825,0.00658262,0.00438093
231,0.00990306,0.0270811,0.0286028,0.0109061,0.00624221,0.00436577,0.00362004,0.00538846,0.00805479,0.0106712,0.0287288,0.0109563,0.00995155,0.0129395,0.0144821,0.0204,0.0224594,0.0159418,0.0210942,0.00470039,0.00610608,0.0078284,0.0280663,0.00766995,0.0114559,0.00778652,0.0033437,0.00300839,0.00692356,0.00643954,0.0191177,0.0217763,0.00787654,0.00926586,0.0084112,0.00931847,0.00918529,0.0141966,0.00764075,0.0068183,0.00476692
232,0.00978617,0.0273897,0.0294304,0.0103785,0.00435303,0.00447167,0.00289803,0.00447592,0.00730899,0.0108718,0.0271313,0.0116957,0.0101512,0.0120432,0.0136928,0.0199246,0.0232898,0.018931,0.0202119,0.00350145,0.00564445,0.00925786,0.0276068,0.00829152,0.013027,0.00787248,0.00321978,0.00282294,0.00618315,0.00655794,0.0191175,0.0227939,0.0101359,0.0120998,0.0104112,0.0100167,0.0114871,0.0139366,0.00737459,0.00712693,0.00501473
233,0.00954379,0.0280015,0.0300058,0.0097642,0.00364177,0.00485712,0.00260232,0.00353001,0.00667272,0.0111173,0.0259656,0.0125769,0.011663,0.0118747,0.0132416,0.0198631,0.0251317,0.0217252,0.0194961,0.00227028,0.00518193,0.0111395,0.0270853,0.00960192,0.0135781,0.00783003,0.00316828,0.00266448,0.00557038,0.00642655,0.018776,0.0236544,0.0127561,0.0139881,0.0123718,0.0105366,0.0156813,0.0140341,0.00714536,0.00763669,0.00522551
234,0.00930882,0.0286546,0.0302219,0.00933077,0.005371,0.0052581,0.00263619,0.00267249,0.00617943,0.0115336,0.0255498,0.0132302,0.0139541,0.0121248,0.0127702,0.0209526,0.0271352,0.0231737,0.0188694,0.00146965,0.00476675,0.0131852,0.0265556,0.0112699,0.0131807,0.00759479,0.00317361,0.00238365,0.00522629,0.00619401,0.0178014,0.0238306,0.0157584,0.0151081,0.0143502,0.0118183,0.0203611,0.0149207,0.00699257,0.00837062,0.00551708
235,0.00919158,0.0291734,0.0300471,0.00937207,0.00725456,0.00543781,0.00262119,0.00207511,0.00575995,0.0121657,0.0259573,0.0134935,0.0159392,0.0115764,0.0122781,0.0232823,0.0284337,0.0229347,0.0177844,0.00174636,0.00438453,0.0150427,0.0260673,0.0128537,0.0129681,0.00712407,0.00320264,0.00188192,0.00513402,0.00604492,0.0162113,0.0232272,0.0186618,0.0162359,0.0163072,0.0140494,0.0238997,0.0164615,0.00690612,0.00920118,0.00589945
236,0.00928076,0.0295907,0.0295131,0.0101105,0.00747543,0.00528303,0.00225452,0.00190944,0.0053876,0.0129048,0.0273157,0.0133351,0.0167732,0.00924133,0.0123228,0.0262155,0.0286399,0.0211445,0.0155622,0.00256227,0.00410907,0.0164288,0.0256483,0.0139944,0.0144438,0.00644058,0.00324177,0.00118199,0.00509457,0.00609263,0.0146263,0.0221274,0.0208892,0.0178314,0.0180937,0.0166114,0.0255526,0.0180681,0.00685937,0.00991437,0.00627103
237,0.00962552,0.0300555,0.0286883,0.0116412,0.00735898,0.0049388,0.00168802,0.00229718,0.00538148,0.0136604,0.0307784,0.0127276,0.0165405,0.00532217,0.014045,0.0291277,0.027824,0.0180135,0.0139538,0.00372312,0.00443045,0.0172642,0.0253163,0.0145113,0.0179839,0.00564271,0.00329638,0.000668375,0.00487675,0.00638908,0.0136561,0.0207613,0.0221232,0.0197565,0.0195476,0.0188758,0.0252417,0.019199,0.00687932,0.010338,0.00656712
